lat,lon,pr,tasmin,tasmax
46.708333105,-76.291669255,8.667497600721441e-13,-15.574250516905217,-1.8290872101131566
46.708333105,-76.208335925,8.91484802645337e-13,-15.593728054415475,-1.7557765246652615
46.708333105,-76.125002595,8.517697723357809e-13,-15.571069175014767,-1.7253820789994032
46.708333105,-76.041669265,8.625934710439209e-13,-15.51359966137655,-1.672631288939633
46.708333105,-75.958335935,8.655569208419756e-13,-15.441579463240302,-1.663130828648855
46.708333105,-75.875002605,8.381283406015683e-13,-15.438022211636493,-1.6419906742260002
46.708333105,-75.791669275,8.456978064889931e-13,-15.453148930826679,-1.6363752952784365
46.624999775,-77.791669195,0.8697776198387146,-4.23112091611924,1.0198706630411314
46.624999775,-77.708335865,0.8897340297698975,-4.472695514936324,0.9447925546889397
46.624999775,-77.625002535,0.910836398601532,-4.679859390033412,0.8660985471217442
46.624999775,-77.541669205,0.9031717777252197,-4.7298400469696675,0.8650696570175027
46.624999775,-77.458335875,0.8687901496887207,-4.641246014596557,0.9331448122128609
46.624999775,-77.375002545,0.8394928574562073,-4.578250889429196,1.0236111893925846
46.624999775,-77.291669215,0.8435552716255188,-4.615382852950125,0.9857882338113595
46.624999775,-77.208335885,0.8296092748641968,-4.5950903792732145,0.956964056343443
46.624999775,-77.125002555,0.8022418022155762,-4.444382964158507,1.0687210645510197
46.624999775,-77.041669225,0.8441227078437805,-4.6012033140713795,0.9493812055211426
46.624999775,-76.958335895,0.849005401134491,-4.5713801121102176,0.9560374065091306
46.624999775,-76.875002565,0.013727671466767788,-15.561906385481965,-2.0794849448637454
46.624999775,-76.791669235,0.008625789545476437,-15.696050594041811,-2.1986427997463283
46.624999775,-76.708335905,0.007160557899624109,-15.7887292027177,-2.241147721732175
46.624999775,-76.625002575,9.044956081859234e-13,-15.707506038304604,-2.1482016679907874
46.624999775,-76.541669245,8.970114147993646e-13,-15.612206760970242,-1.9013388715696538
46.624999775,-76.458335915,8.716283445876771e-13,-15.493503261413622,-1.7644890450458544
46.624999775,-76.375002585,8.802748027031404e-13,-15.43647960453864,-1.6979429249338427
46.624999775,-76.291669255,8.627184253442999e-13,-15.344299750632288,-1.6034215561239247
46.624999775,-76.208335925,8.813381881939142e-13,-15.478937754859182,-1.7119954994304347
46.624999775,-76.125002595,8.489112733080229e-13,-15.383099076133686,-1.6227034679688472
46.624999775,-76.041669265,8.272464202367658e-13,-15.343886684741499,-1.4979752057764735
46.624999775,-75.958335935,8.121889120450698e-13,-15.185866074663316,-1.395442220822825
46.624999775,-75.875002605,8.380134151712848e-13,-15.253288090352179,-1.464804623742416
46.624999775,-75.791669275,8.086537624414636e-13,-15.429365069080063,-1.5852740885919898
46.541666445,-77.708335865,0.8750037550926208,-4.310021492934146,1.0195572511521667
46.541666445,-77.625002535,0.8717774748802185,-4.414943705179764,0.9644443177563184
46.541666445,-77.541669205,0.8808894157409668,-4.500895570817034,0.9538694927393023
46.541666445,-77.458335875,0.8665379285812378,-4.476616904753782,0.9852932667464127
46.541666445,-77.375002545,0.8193730115890503,-4.336154182757812,1.117562200947459
46.541666445,-77.291669215,0.8220052719116211,-4.29359565908735,1.10625596344949
46.541666445,-77.208335885,0.8353782296180725,-4.457183390173926,1.0263290571559325
46.541666445,-77.125002555,0.8032167553901672,-4.38681582972524,1.0977492946506255
46.541666445,-77.041669225,0.7744143605232239,-4.241858485445134,1.2595753948875432
46.541666445,-76.958335895,0.8100984692573547,-4.262488103786688,1.1163766723936308
46.541666445,-76.875002565,0.012099485844373703,-15.301081208975223,-1.9239414117021107
46.541666445,-76.791669235,0.007289582397788763,-15.363109164008133,-1.900275387443795
46.541666445,-76.708335905,0.007042595185339451,-15.497171967403276,-1.933538141431316
46.541666445,-76.625002575,9.094524720983099e-13,-15.56176204875917,-1.9132688469232733
46.541666445,-76.541669245,8.944080827529011e-13,-15.665717706889883,-1.868462724248439
46.541666445,-76.458335915,8.499954754805084e-13,-15.427205894046608,-1.669367366992386
46.541666445,-76.375002585,8.887494689843733e-13,-15.32157179983832,-1.6492129926698125
46.541666445,-76.291669255,9.034500036107784e-13,-15.347835442307204,-1.633094514723501
46.541666445,-76.208335925,8.689458657826221e-13,-15.301043463158877,-1.5667424846379427
46.541666445,-76.125002595,8.639243834207555e-13,-15.395985636341013,-1.589875714578513
46.541666445,-76.041669265,8.820663925830641e-13,-15.124621901207156,-1.328609475315913
46.541666445,-75.958335935,8.528115279932136e-13,-15.063288009376159,-1.2981633752864603
46.541666445,-75.875002605,8.54188193701727e-13,-15.06466240605004,-1.304329544231675
46.541666445,-75.791669275,8.594848465749705e-13,-15.251155109104847,-1.3704485333703946
46.458333115,-77.708335865,0.8310908675193787,-4.13117883842386,1.2601577472334737
46.458333115,-77.625002535,0.8282964825630188,-4.234196777814665,1.1991761735791115
46.458333115,-77.541669205,0.8426716327667236,-4.299154577970475,1.1325636820611922
46.458333115,-77.458335875,0.8152206540107727,-4.251644986523733,1.163259124262303
46.458333115,-77.375002545,0.7872700691223145,-4.125917480938925,1.2706588264328516
46.458333115,-77.291669215,0.7882250547409058,-4.208935707028046,1.1344181683009027
46.458333115,-77.208335885,0.7608232498168945,-4.112123102118805,1.264512527303519
46.458333115,-77.125002555,0.7582958340644836,-4.097222631124147,1.3541144409877435
46.458333115,-77.041669225,0.7433154582977295,-4.0371098992975964,1.3702582932370873
46.458333115,-76.958335895,0.7813568711280823,-4.03494277242091,1.3394734635024887
46.458333115,-76.875002565,8.985237684097647e-13,-14.988424170160506,-1.6392739392905558
46.458333115,-76.791669235,8.872421027039668e-13,-14.985004315606574,-1.5842797524064265
46.458333115,-76.708335905,8.921048578677815e-13,-15.186580074970653,-1.6942595534452636
46.458333115,-76.625002575,8.887332601618947e-13,-15.246284118532028,-1.6573992612454198
46.458333115,-76.541669245,9.019534251419881e-13,-15.393143056080081,-1.7290733831638745
46.458333115,-76.458335915,8.686880967161137e-13,-15.145359582286119,-1.5255045241552718
46.458333115,-76.375002585,8.874551484308602e-13,-15.28077830790566,-1.5384664420343928
46.458333115,-76.291669255,8.733741269258133e-13,-15.165086812910072,-1.4819862151231122
46.458333115,-76.208335925,8.482954464740511e-13,-15.09778012331589,-1.464328949357693
46.458333115,-76.125002595,8.949051894489857e-13,-15.094959215924202,-1.3259336086734104
46.458333115,-76.041669265,8.686080283856756e-13,-14.997748190996646,-1.171051720446897
46.458333115,-75.958335935,8.760065698006081e-13,-15.033070308457017,-1.1655535264285382
46.458333115,-75.875002605,8.723553563544373e-13,-14.992473488724439,-1.1759952402919307
46.458333115,-75.791669275,8.37868674181258e-13,-15.01178416363739,-1.1591438090176203
46.374999785,-77.708335865,0.7922331094741821,-3.892263405306503,1.3346782475695147
46.374999785,-77.625002535,0.7916424870491028,-3.953393614301368,1.2380264415337305
46.374999785,-77.541669205,0.8212437033653259,-4.051130845425517,1.219965354109399
46.374999785,-77.458335875,0.7635506391525269,-3.920763526007917,1.320962039521534
46.374999785,-77.375002545,0.7389073967933655,-3.8840606933572106,1.4032081455728616
46.374999785,-77.291669215,0.7248557209968567,-3.872444456265989,1.4173988026656867
46.374999785,-77.208335885,0.7063049077987671,-3.8786733706885315,1.5057134093856055
46.374999785,-77.125002555,0.7267497181892395,-3.9164867588510486,1.454431474263107
46.374999785,-77.041669225,0.7457908391952515,-3.863225115119394,1.3789287809239505
46.374999785,-76.958335895,0.7616568803787231,-3.8075773776418576,1.4441392679958747
46.374999785,-76.875002565,8.984337254193397e-13,-14.739003943329717,-1.4855219120870435
46.374999785,-76.791669235,8.994758605475328e-13,-14.940233728620505,-1.540961624018057
46.374999785,-76.708335905,8.638037659290665e-13,-14.884522548534289,-1.4332319890456144
46.374999785,-76.625002575,8.658260740312951e-13,-14.966952829833275,-1.4231094712978472
46.374999785,-76.541669245,8.67657454130949e-13,-15.102856975290607,-1.4638464983272543
46.374999785,-76.458335915,9.027965549614214e-13,-14.960881988743868,-1.3418747102918536
46.374999785,-76.375002585,8.55825067931637e-13,-15.029592452436749,-1.3403496270414479
46.374999785,-76.291669255,8.725893271832597e-13,-15.108251923879227,-1.3815446662615969
46.374999785,-76.208335925,8.71304168138104e-13,-14.998196711359501,-1.3459772651759607
46.374999785,-76.125002595,8.291364556739511e-13,-14.89955881003635,-1.2183232598110854
46.374999785,-76.041669265,8.520846788567793e-13,-14.818723220751384,-1.063580789145714
46.374999785,-75.958335935,8.706233975940003e-13,-14.758666530633878,-1.0162158265178478
46.374999785,-75.875002605,8.88904618315256e-13,-14.901453674512734,-1.1058376423021867
46.374999785,-75.791669275,8.338837433063961e-13,-14.901790130071472,-1.1095974269344007
46.374999785,-75.708335945,8.275852334156675e-13,-15.089699595594567,-1.203544650782706
46.291666455,-77.791669195,0.8125882148742676,-3.7189560956461785,1.3828422581520474
46.291666455,-77.708335865,0.7313432693481445,-3.509881801630293,1.4666704125637344
46.291666455,-77.625002535,0.7677512764930725,-3.686334851644604,1.387606798689673
46.291666455,-77.541669205,0.7735284566879272,-3.80618318950639,1.3676794261753398
46.291666455,-77.458335875,0.7748718857765198,-3.98755194850843,1.2646609714837909
46.291666455,-77.375002545,0.751442015171051,-3.9560806772024257,1.3669196882994266
46.291666455,-77.291669215,0.7362717986106873,-3.830600349969413,1.5015884592227944
46.291666455,-77.208335885,0.7070758938789368,-3.7233718428204527,1.559436205683573
46.291666455,-77.125002555,0.70855712890625,-3.6825048007416727,1.5668955144402479
46.291666455,-77.041669225,0.7385898232460022,-3.6463912504698515,1.5887520616561277
46.291666455,-76.958335895,0.7666507959365845,-3.5767584869245486,1.5599935843880386
46.291666455,-76.875002565,8.595297325449114e-13,-14.627579902713837,-1.4299384670235096
46.291666455,-76.791669235,8.64063974450463e-13,-14.731406867214307,-1.4120345158625485
46.291666455,-76.708335905,8.596849360859027e-13,-14.690789722342576,-1.27194349232541
46.291666455,-76.625002575,8.620540262530008e-13,-14.803068087902584,-1.3293447295133527
46.291666455,-76.541669245,8.802559375853392e-13,-14.917782950861916,-1.3078896066007166
46.291666455,-76.458335915,8.29180474282154e-13,-14.862372076311143,-1.2622617661930615
46.291666455,-76.375002585,8.524508681405363e-13,-14.705974835850885,-1.1370422587467308
46.291666455,-76.291669255,8.459074369790431e-13,-14.876627237505339,-1.1893137697868266
46.291666455,-76.208335925,8.490515690691425e-13,-14.876183294023662,-1.155801711829275
46.291666455,-76.125002595,8.413397474364703e-13,-14.798409773344787,-1.0564658679409638
46.291666455,-76.041669265,8.574409086394008e-13,-14.706661943934272,-0.9042775345293395
46.291666455,-75.958335935,8.411296832655513e-13,-14.668946694158379,-0.8978693612917645
46.291666455,-75.875002605,8.496193115367645e-13,-14.647767102408945,-0.9353146763391003
46.291666455,-75.791669275,8.026055406222532e-13,-14.70354059873867,-0.8698922732652168
46.208333125,-77.791669195,0.6476163864135742,-3.190449167645215,1.7420090862161275
46.208333125,-77.708335865,0.6061229705810547,-3.277939094311428,1.8195358966128936
46.208333125,-77.625002535,0.6184645891189575,-3.1707904073140147,1.7559821808122524
46.208333125,-77.541669205,0.6903671622276306,-3.5717632374436494,1.5135349533724842
46.208333125,-77.458335875,0.7613978981971741,-3.7830085233913726,1.4089078487292537
46.208333125,-77.375002545,0.7343615889549255,-3.7039822945745344,1.5283226322771277
46.208333125,-77.291669215,0.7230893969535828,-3.641125787978557,1.5948334600698237
46.208333125,-77.208335885,0.7181597352027893,-3.5551757881093478,1.6866192589436593
46.208333125,-77.125002555,0.7352592945098877,-3.5685291386192093,1.6992073174826845
46.208333125,-77.041669225,0.7231438755989075,-3.37634908125999,1.7805245095214521
46.208333125,-76.958335895,0.7476940751075745,-3.243686629893526,1.9093452750689026
46.208333125,-76.875002565,8.331745124552647e-13,-14.407906191873046,-1.2527749196049234
46.208333125,-76.791669235,8.353235637914569e-13,-14.30527503083917,-1.1175870762980926
46.208333125,-76.708335905,8.689723745257394e-13,-14.478855640554471,-1.2580457205027598
46.208333125,-76.625002575,8.393102835999033e-13,-14.485095413641705,-1.0929499531685405
46.208333125,-76.541669245,8.28192440842368e-13,-14.689519495642276,-1.2713296001556786
46.208333125,-76.458335915,8.634367092835715e-13,-14.681427570206122,-1.1990028763722256
46.208333125,-76.375002585,8.297559687953093e-13,-14.612887257386102,-1.0659180694899604
46.208333125,-76.291669255,7.99199953178259e-13,-14.590146597099366,-1.0386434137643876
46.208333125,-76.208335925,8.492889009246996e-13,-14.660030081225973,-1.026021543128131
46.208333125,-76.125002595,8.216779036687716e-13,-14.73184781054831,-1.0236663380558548
46.208333125,-76.041669265,8.290375222257118e-13,-14.572570610240941,-0.8034464177428058
46.208333125,-75.958335935,8.403039548909863e-13,-14.478664113546206,-0.7663825263170905
46.208333125,-75.875002605,8.373100390118848e-13,-14.516335113118831,-0.8354280803759258
46.124999795,-77.458335875,0.586570680141449,-2.8772685275374466,1.983493766377494
46.124999795,-77.375002545,0.6726789474487305,-3.2482191567180196,1.801051033659391
46.124999795,-77.291669215,0.6776559948921204,-3.208366565799336,1.8354514937645443
46.124999795,-77.208335885,0.6951726078987122,-3.2773904348925846,1.7282341359073978
46.124999795,-77.125002555,0.7076752781867981,-3.2719052278074097,1.8182289885517258
46.124999795,-77.041669225,0.7134119868278503,-3.3248685719852347,1.92623971301966
46.124999795,-76.958335895,0.7093329429626465,-3.2510399669066024,2.006906318329767
46.124999795,-76.875002565,8.398741229397044e-13,-14.120112591970425,-1.1189744808490714
46.124999795,-76.791669235,8.59281341827195e-13,-14.2389529892295,-1.0567986717415883
46.124999795,-76.708335905,8.501035704371052e-13,-14.32333532040915,-1.0108999785839865
46.124999795,-76.625002575,8.582716785540678e-13,-14.406643091056203,-1.0296906056879864
46.124999795,-76.541669245,8.161860944044808e-13,-14.450641519256791,-1.0677567470376
46.124999795,-76.458335915,8.223366106986651e-13,-14.539198545125153,-1.1292534425720149
46.124999795,-76.375002585,8.271700381937142e-13,-14.439135282921349,-1.0484218446927667
46.124999795,-76.291669255,8.117008042270168e-13,-14.411984454963324,-0.8966527165663782
46.124999795,-76.208335925,8.007274314089652e-13,-14.544804900493112,-0.8951851158585491
46.124999795,-76.125002595,7.865259550425552e-13,-14.402850988039805,-0.7738029752485174
46.124999795,-76.041669265,8.202315237605673e-13,-14.392327813647416,-0.6797069757234668
46.124999795,-75.958335935,8.199113046489237e-13,-14.383737137003003,-0.6751977764087931
46.124999795,-75.875002605,7.982687861424198e-13,-14.49445143684937,-0.7667809658228792
46.124999795,-75.791669275,8.249130003211425e-13,-14.485782442758982,-0.732474719230578
46.124999795,-75.125002635,7.968219725533465e-13,-15.085617089744819,-0.844256301176344
46.041666465,-77.291669215,0.5970635414123535,-2.5862820051458177,2.1336351737044312
46.041666465,-77.208335885,0.621683657169342,-2.9038891383617447,1.9790363261287442
46.041666465,-77.125002555,0.6418648362159729,-3.0188522367628448,1.9978829089911017
46.041666465,-77.041669225,0.6557002663612366,-3.0903709393681167,2.0302399978365004
46.041666465,-76.958335895,0.6773843765258789,-3.0793826348198134,2.0459094990162825
46.041666465,-76.875002565,7.908012894693173e-13,-14.039426866468958,-1.0328316432807902
46.041666465,-76.791669235,8.204077608237048e-13,-14.160155645876692,-1.0607501109116733
46.041666465,-76.708335905,8.314357232211411e-13,-14.246946577298853,-1.031434649289153
46.041666465,-76.625002575,8.371922946559529e-13,-14.363227529477374,-1.0695759729970753
46.041666465,-76.541669245,8.340614982525751e-13,-14.371559636534055,-0.9558840435346987
46.041666465,-76.458335915,8.133293843103073e-13,-14.451027623793966,-0.9886160261477857
46.041666465,-76.375002585,8.245203022942682e-13,-14.438518153781239,-0.9927169433701728
46.041666465,-76.291669255,8.400316575153666e-13,-14.373723311333212,-0.8300100482070736
46.041666465,-76.208335925,8.263275588955843e-13,-14.376423641878826,-0.7938102889971832
46.041666465,-76.125002595,8.206412437615496e-13,-14.353407601855174,-0.584824779381238
46.041666465,-76.041669265,7.961139343246049e-13,-14.32319341275154,-0.5198579864622053
46.041666465,-75.958335935,8.372127860770129e-13,-14.310418873236852,-0.5637796417775665
46.041666465,-75.875002605,8.122613367501919e-13,-14.36280880307411,-0.6140842474842021
46.041666465,-75.791669275,8.158434865179753e-13,-14.546789061583873,-0.7178485417190519
46.041666465,-75.375002625,8.064276785409163e-13,-14.868597332873303,-0.980977168730691
46.041666465,-75.291669295,7.791857437045024e-13,-14.939370767571774,-1.0152198485291786
46.041666465,-75.208335965,8.089094715238443e-13,-15.000466106672807,-1.0113420847020773
46.041666465,-75.125002635,7.507249487857803e-13,-14.942067835691848,-0.8722294236975756
46.041666465,-75.041669305,7.883596119667713e-13,-14.910563565282875,-0.8106975527194376
46.041666465,-74.958335975,7.615295655356846e-13,-14.844082741267144,-0.8663828769157691
46.041666465,-74.875002645,8.060019123477813e-13,-14.759085281124147,-0.6821890807307645
45.958333135,-77.208335885,0.5119656920433044,-2.3707970117401915,2.5627576944596377
45.958333135,-77.125002555,0.5314914584159851,-2.3965612349192664,2.5736248288649817
45.958333135,-77.041669225,0.626762330532074,-2.788518247303383,2.2697869808432833
45.958333135,-76.958335895,0.7085407972335815,-2.900994807968612,2.217676629655646
45.958333135,-76.875002565,7.861253965499304e-13,-13.8858421616942,-0.969935126603235
45.958333135,-76.791669235,8.186591595599202e-13,-14.092095997427275,-0.9911039860960109
45.958333135,-76.708335905,8.176631030240578e-13,-14.151356656261676,-0.9526758223164258
45.958333135,-76.625002575,7.842637129995556e-13,-14.352364551450588,-0.9997467812353742
45.958333135,-76.541669245,8.212083357078681e-13,-14.396605862343137,-1.0065399342544143
45.958333135,-76.458335915,8.00944163423245e-13,-14.360666047507685,-0.7950831908927052
45.958333135,-76.375002585,8.322383580894321e-13,-14.314762664943558,-0.728304195020204
45.958333135,-76.291669255,8.238217508345358e-13,-14.243980156984644,-0.6896860397119076
45.958333135,-76.208335925,8.063016400383649e-13,-14.188819482123339,-0.6787140631896769
45.958333135,-76.125002595,8.396642213991112e-13,-14.10986317075242,-0.5323329976392976
45.958333135,-76.041669265,7.785964256136479e-13,-14.110325261641588,-0.4828279742801538
45.958333135,-75.958335935,8.11514375663458e-13,-14.191985684410184,-0.4658903126696421
45.958333135,-75.875002605,7.88259811156794e-13,-14.413187726426887,-0.7664930886945056
45.958333135,-75.791669275,8.131146038599379e-13,-14.476576953173229,-0.7865751131395706
45.958333135,-75.708335945,7.989203916480836e-13,-14.565380863052361,-0.8220967739877301
45.958333135,-75.625002615,8.267221000661518e-13,-14.594620245349486,-0.8072699677496615
45.958333135,-75.541669285,7.978779854693474e-13,-14.672035625509292,-0.834118466019155
45.958333135,-75.458335955,8.399375487667948e-13,-14.790886834704033,-1.1142251173815954
45.958333135,-75.375002625,7.857903238685238e-13,-14.804388417220853,-1.0446436128601624
45.958333135,-75.291669295,8.258843370474722e-13,-14.955176445484923,-1.1487817091147727
45.958333135,-75.208335965,7.913753203095397e-13,-14.773102675936965,-0.9768060516348118
45.958333135,-75.125002635,7.816029724480589e-13,-14.559118628007976,-0.7781687099470229
45.958333135,-75.041669305,8.005344434222628e-13,-14.508041003969513,-0.7181961094324132
45.958333135,-74.958335975,7.945688378085958e-13,-14.507667016115022,-0.7746618435239103
45.958333135,-74.875002645,8.076060978821908e-13,-14.37612941380695,-0.605891484695043
45.958333135,-74.708335985,7.65078972397859e-13,-14.308718935431475,-0.606659541344361
45.874999805,-77.125002555,0.48398637771606445,-2.112095897045255,2.824566154212764
45.874999805,-77.041669225,0.5275025963783264,-2.235416779509783,2.815255908631476
45.874999805,-76.958335895,0.5400006771087646,-2.16844906092678,2.83580196777833
45.874999805,-76.791669235,7.887051471991424e-13,-13.77210130857631,-0.473891465384229
45.874999805,-76.708335905,7.947926171369968e-13,-13.848102283143717,-0.5815360437330579
45.874999805,-76.625002575,7.939363142611677e-13,-14.10353949273011,-0.7764328381310603
45.874999805,-76.541669245,7.991529530140817e-13,-14.186043799223828,-0.7563289405623355
45.874999805,-76.458335915,7.964963866409491e-13,-14.169189575986621,-0.7142954112682594
45.874999805,-76.375002585,7.967796886686196e-13,-14.142317069266834,-0.6763186403359853
45.874999805,-76.291669255,8.20497478553478e-13,-14.076264013964057,-0.6626004233740446
45.874999805,-76.208335925,8.113268628977266e-13,-13.93721903460478,-0.5823152172150428
45.874999805,-76.125002595,8.099792538074357e-13,-14.002210743862587,-0.6549312739989519
45.874999805,-76.041669265,8.203307824694583e-13,-13.922210694868117,-0.41931573873719064
45.874999805,-75.958335935,8.193442127026052e-13,-13.978846017128422,-0.42235537816385715
45.874999805,-75.875002605,8.124554631491754e-13,-14.206507701557474,-0.6976281105560567
45.874999805,-75.791669275,7.935474651520058e-13,-14.387418342204704,-0.8809483221978027
45.874999805,-75.708335945,7.800001421663649e-13,-14.327759185387173,-0.7303086295286061
45.874999805,-75.625002615,8.13027162954727e-13,-14.239187703039583,-0.5938775648474106
45.874999805,-75.541669285,7.966952835294916e-13,-14.48332534251498,-0.857462959858589
45.874999805,-75.458335955,8.3739298047808e-13,-14.486563680082526,-0.9729264431124314
45.874999805,-75.375002625,8.045513582612129e-13,-14.539936370879111,-0.9457566264380253
45.874999805,-75.291669295,8.320165303249416e-13,-14.485279313338587,-0.8973827544739956
45.874999805,-75.208335965,8.005338471110679e-13,-14.22225037441726,-0.7365013283835902
45.874999805,-75.125002635,8.027405780028363e-13,-14.190613854124823,-0.6039001670143831
45.874999805,-75.041669305,7.528526413391745e-13,-14.104237616465763,-0.5421291606346239
45.874999805,-74.958335975,7.759071163349063e-13,-14.036661391818946,-0.5582890471604314
45.874999805,-74.875002645,7.831210723299731e-13,-13.995965450095948,-0.4945540963747783
45.874999805,-74.791669315,7.725652257685456e-13,-13.82533747811673,-0.3582998159490369
45.791666475,-76.958335895,0.5020765662193298,-2.0406075160446946,2.992691494673304
45.791666475,-76.708335905,7.634536991311947e-13,-13.564666948825796,-0.28982624189254125
45.791666475,-76.625002575,7.878724257205649e-13,-13.682439054678053,-0.40161090618217354
45.791666475,-76.541669245,7.728343789578651e-13,-13.858747262901044,-0.6392050828398155
45.791666475,-76.458335915,7.900599120237717e-13,-13.94651495139167,-0.7255158983608272
45.791666475,-76.375002585,8.093591443748827e-13,-13.818656610967533,-0.6187524202206669
45.791666475,-76.291669255,8.082956504638916e-13,-13.834491763485623,-0.6523877425150015
45.791666475,-76.208335925,7.870629603785873e-13,-13.79362122505913,-0.7163697259189812
45.791666475,-76.125002595,8.09715901099739e-13,-13.823497648596149,-0.6977226990154106
45.791666475,-76.041669265,7.861130366451641e-13,-13.650666964455308,-0.39365179097362013
45.791666475,-75.958335935,7.927239051817858e-13,-13.608892751424193,-0.2609236852375698
45.791666475,-75.875002605,8.093456460578352e-13,-13.933681351006076,-0.7180443777601226
45.791666475,-75.791669275,8.126329470448113e-13,-14.049576277186578,-0.763758187298218
45.791666475,-75.708335945,7.841332834782055e-13,-13.841091927088204,-0.4379845157605464
45.791666475,-75.625002615,8.07456749032931e-13,-13.928821810142008,-0.48113627829942907
45.791666475,-75.541669285,7.831290412159408e-13,-13.936690877087308,-0.48302450529349183
45.791666475,-75.458335955,7.906935739834808e-13,-14.168949990468477,-0.830065470154266
45.791666475,-75.375002625,7.98803026762912e-13,-14.152689739221376,-0.7677390071127119
45.791666475,-75.291669295,7.897547633223256e-13,-13.927414124079561,-0.6331796194084003
45.791666475,-75.208335965,7.341160557054749e-13,-13.92982771944914,-0.7022813027259645
45.791666475,-75.125002635,7.547726549664291e-13,-13.729796177940706,-0.5350012655671286
45.791666475,-75.041669305,7.316309559059209e-13,-13.505984365752301,-0.32695155731030034
45.791666475,-74.958335975,7.500913952462884e-13,-13.442245469305856,-0.3608187207817535
45.791666475,-74.875002645,7.633994890225704e-13,-13.429105607880206,-0.49331263188024277
45.791666475,-74.791669315,7.664548249547432e-13,-13.392943314367876,-0.38832664101428094
45.708333145,-76.625002575,7.814783976184403e-13,-13.320178919814502,-0.35317842997654214
45.708333145,-76.541669245,7.951365802762178e-13,-13.483792305705833,-0.5123763232520133
45.708333145,-76.458335915,7.764176129278211e-13,-13.476451949242943,-0.4189678151484699
45.708333145,-76.375002585,8.106280403874511e-13,-13.446149931225822,-0.5027276301555057
45.708333145,-76.291669255,8.01217002899951e-13,-13.515145528722051,-0.6315405517544193
45.708333145,-76.208335925,7.970216283834097e-13,-13.481753209801347,-0.5538493858637032
45.708333145,-76.125002595,7.901500634344139e-13,-13.361924321593357,-0.36036558096651916
45.708333145,-76.041669265,7.912170810024655e-13,-13.391187761528151,-0.31709696120195385
45.708333145,-75.958335935,7.9387120792071e-13,-13.270134861996905,-0.13918933623375818
45.708333145,-75.875002605,8.14076236976824e-13,-13.397200293027144,-0.30587517000641906
45.708333145,-75.791669275,8.009419408087914e-13,-13.54432693723631,-0.6553661572572587
45.708333145,-75.708335945,8.114289405322661e-13,-13.527330133546858,-0.3896123893626626
45.708333145,-75.625002615,8.062295948040032e-13,-13.53499432730339,-0.37038923496362663
45.708333145,-75.541669285,8.275677235505818e-13,-13.64096418394604,-0.35241942497118117
45.708333145,-75.458335955,7.77655554968365e-13,-13.683296900319196,-0.41021522409215017
45.708333145,-75.375002625,8.22488561633139e-13,-13.637466867248612,-0.5265892374322947
45.708333145,-75.291669295,7.742222661588638e-13,-13.587571551447297,-0.4351723849878226
45.708333145,-75.208335965,7.944726148657877e-13,-13.430513452733457,-0.4264742529158534
45.708333145,-75.125002635,7.897986735103113e-13,-13.363233025066357,-0.32848069733686014
45.708333145,-75.041669305,7.836549334797049e-13,-13.147101082508048,-0.2183781085513763
45.708333145,-74.958335975,7.813316508543944e-13,-12.993483974542752,-0.2515546212301052
45.708333145,-74.875002645,7.897899998929314e-13,-12.97576349041693,-0.2942703894913681
45.708333145,-74.791669315,7.718027063806365e-13,-12.917273179150143,-0.26148777526548717
45.624999815,-76.625002575,7.391877908380362e-13,-12.861698992757127,-0.1831580990301518
45.624999815,-76.541669245,7.822427601500426e-13,-12.928188945813488,-0.3834241337136399
45.624999815,-76.458335915,7.848408338159696e-13,-12.897902382143283,-0.4671500036211427
45.624999815,-76.375002585,7.610753390355218e-13,-12.958613506957509,-0.31251996968656837
45.624999815,-76.291669255,8.006569582677536e-13,-13.061602492523505,-0.31156654743511947
45.624999815,-76.208335925,8.121300940772125e-13,-13.058537866792808,-0.293551333756195
45.624999815,-76.125002595,7.884067205511658e-13,-12.922405934014805,-0.18347264822752418
45.624999815,-76.041669265,7.480512520183225e-13,-12.974408882853687,-0.13752972635083616
45.624999815,-75.958335935,8.189638745804972e-13,-12.9432796285747,-0.040826725501396766
45.624999815,-75.875002605,8.257635027153487e-13,-12.937733019138328,-0.018483003566478473
45.624999815,-75.791669275,8.108688959000687e-13,-13.072409260923965,-0.21068605741306978
45.624999815,-75.708335945,8.235688064676949e-13,-13.054534132207838,-0.21375355519474137
45.624999815,-75.625002615,7.575083138880445e-13,-13.073130632859613,-0.08893209674500202
45.624999815,-75.541669285,8.006163006862854e-13,-13.228474032169917,-0.2753856436261799
45.624999815,-75.458335955,7.613627068213391e-13,-13.22521488945672,-0.20097615548002512
45.624999815,-75.375002625,7.930728014408917e-13,-13.12231833394753,-0.1531928617988143
45.624999815,-75.291669295,8.02525201241272e-13,-13.021207819707055,-0.09475550869331606
45.624999815,-75.208335965,7.401719753601099e-13,-12.917280330504774,-0.020646245114964046
45.624999815,-75.125002635,7.855323379615808e-13,-12.621659197880597,0.05965491810714596
45.624999815,-75.041669305,7.368640745318566e-13,-12.594177768069219,0.03643793206317447
45.541666485,-76.625002575,7.759837152183924e-13,-12.484693969066939,0.11262606280897636
45.541666485,-76.541669245,7.316541036223034e-13,-12.390782946010571,0.14078049993030373
45.541666485,-76.458335915,7.410266519326802e-13,-12.337844495873721,-0.01558255212526749
